,playlist_name,followers,songs,Songs (Capped),genre_1,genre_2,playlist_uri,track_uri,popularity,artist_name,song_name
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1bujdcYDzWPyJHUiL6PXul,48,Circa Survive,Act Appalled
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6MVhQjz1SNN8IDTBlZwvwG,47,Funeral For A Friend,Roses for the Dead
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:14fcbToPrshMsN1IY8CKvE,47,Coheed and Cambria,Devil In Jersey City
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1CKfTyQ4JMJxM9HFlvz187,47,Silverstein,Smashed Into Pieces
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:6XYFBEphCFnRlZ8JiQdv9y,47,Chiodos,"Bulls Make Money, Bears Make Money, Pigs Get Slaughtered"
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:5taNBboRgg6Bzqyj0Ymofo,47,Eyes Set To Kill,Darling
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:7mV7vI17u8TRVnuE9YwkuY,47,Scary Kids Scaring Kids,My Darkest Hour
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1IqKlSMBlwWF0kxY2fBstA,47,Glassjaw,Ape Dos Mil
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:3gBo8grQ7vtZGARZO43MeU,47,From Autumn To Ashes,The After Dinner Payback
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:43CG5O08Tj6ODmSWQ9pfvF,46,Thursday,War All The Time
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:2Hy81a71pPf5lPWTq1o8ub,46,Atreyu,Lip Gloss And Black
3,,,,,,,spotify:playlist:37i9dQZF1DX8sGALGjOrTu,spotify:track:1YT8RiexjSXtUcLjD92N8V,46,I Set My Friends On Fire,"Ravenous, Ravenous Rhinos"
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:29d0nY7TzCoi22XBqDQkiP,89,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1TfqLAPs4K3s2rJMoCokcS,81,Eurythmics,Sweet Dreams (Are Made of This) - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0WQiDwKJclirSYG9v5tayI,78,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1ChulFMnwxoD74Me8eX2TU,76,Dead Or Alive,You Spin Me Round (Like a Record)
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4oDZ5L8izBals6jKBJDBcX,75,The Outfield,Your Love
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,74,Bronski Beat,Smalltown Boy
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4ZhPLoMzZwewHLLjV1J15c,73,Nena,99 Luftballons
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:56KqaFSGTb7ifpt16t5Y1N,72,The Clash,Rock the Casbah - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,71,Tears For Fears,Shout
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3NYCaxkggl0Hh8vQptSUvV,69,Orchestral Manoeuvres In The Dark,Enola Gay - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2AX5E86cn9n2dgioZEjirI,71,The Stranglers,Golden Brown
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:7Gmds7ZyvhKdoU0Ho4GIxK,56,Kate Bush,Hounds Of Love - 2018 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,76,The Smiths,This Charming Man - 2011 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3qLZ866ZfaK0B0R5FIqXLG,71,The Cult,She Sells Sanctuary
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4jhsuQCUCJKA5f0bXb6XdJ,70,Talk Talk,It's My Life - 1997 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:7jIAttgQTpLDoNtykIQXjH,70,Violent Femmes,Blister In The Sun
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:34iOH7LY3vme5rQxsVILZ4,68,Joy Division,Love Will Tear Us Apart - 2020 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0gdmDP6xy3ZV7JNoHWAN9k,68,The Jam,Town Called Malice
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,68,David Bowie,Modern Love - 2018 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:38Ngied9rBORlAbLYNCl4k,68,Talking Heads,Once in a Lifetime - 2005 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,71,The Smiths,How Soon Is Now? - 2011 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:76GlO5H5RT6g7y0gev86Nk,68,The Cure,Just like Heaven
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:7HKxTNVlkHsfMLhigmhC0I,68,Blondie,Call Me
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:6VpNGCU2ig4NQmsLfALdJU,68,Kate Bush,Babooshka - 2018 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:7c1Dar0pIAW7w5TzaGjt9t,66,Jane's Addiction,Jane Says
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4sscDOZCkbLSlDqcCgUJnX,65,DEVO,Whip It
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:758wEKVqfYopJIHYWdLVd4,65,The Stone Roses,I Wanna Be Adored - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2OErSh4oVVAUll0vHxdr6p,69,The Smiths,Bigmouth Strikes Again - 2011 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4dneV7C1yDt9UtyxrQY375,66,The Cure,Boys Don't Cry - Single Version
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:7fRvtXvJMpGfTLdF0M09a1,65,The Romantics,Talking In Your Sleep
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0Qv7xi6uPSqH2k82tOkGSt,65,Tears For Fears,Mad World
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5muVpPu8Fj9fXfDbbqDdrZ,64,Nirvana,Love Buzz
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2DBlfjL5chsdeULzhTp5K8,64,Fugazi,Waiting Room
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1RSy7B2vfPi84N80QJ6frX,63,New Order,Blue Monday - 2016 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3yobQNuKVJ62WDU7h725Fu,63,Visage,Fade To Grey
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5Ng6UbryNd3eds2zQk9MUf,63,Siouxsie and the Banshees,Spellbound
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5cy5IStIn7OSHDEIgXeDyq,63,Pixies,Debaser
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3M2bD9SMYnJIPdrTKUnBd3,65,The Smiths,I Know It's Over - 2011 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2RVQIq7bLi4Eu6xHPyQ46t,63,Erasure,A Little Respect
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5xkNd7kCRmjT2DxSAYVVyC,63,The Hooters,And We Danced
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4CWgqHRJjDLd2PCedMz8eY,62,The Stone Roses,Waterfall - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,61,Depeche Mode,Enjoy the Silence
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:7ABE6G4uQxbNtYgVrpBBPA,61,The Cure,Close to Me - 2006 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:49wHCjiu34kM3VRgumQ1tJ,61,Martha and the Muffins,Echo Beach
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3or3oEITvJmMwZRYeWSaen,61,Ultravox,Dancing with Tears in My Eyes
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1LwP9g1Hjbs64jXM2Qsxry,61,The Jesus and Mary Chain,Just Like Honey
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2mv6GY70UsHiTCGQZ4JfgC,60,The Stone Roses,Fools Gold - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5r2z0FHOoFI06GZEVGDjzM,60,Squeeze,Tempted
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:15049rGLXHwrWtE4euUb5C,60,Echo & the Bunnymen,The Killing Moon
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:6ewN9MaFbi78oDLT9wYDgn,60,The Specials,Ghost Town
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0ElRzK07sc9eszyk1ea9Ab,59,The Cramps,Human Fly
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0WIbzDVEpmOyBnqqdtqIL9,59,Sonic Youth,Teen Age Riot (Album Version)
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0ZYf6N5eBeXStMri0mf3DZ,58,'Til Tuesday,Voices Carry
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:6UBQONiLH8kNmmB8UrV2Ef,58,Tom Tom Club,Genius of Love
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3xfOF1wyjUZocifZ5WLeFx,58,Tubeway Army,Are 'Friends' Electric?
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1oV1tu8utgHQjLJsEK9sVl,58,Talking Heads,Take Me to the River - 2005 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1K1TFdBh7NrDyKiwiJEmsy,58,The Psychedelic Furs,Pretty in Pink
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:21T9lWigjSIMg9uD6ZfRnQ,57,Killing Joke,Eighties - 2007 Digital Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:6ck0CGe9BN9gW5oMmzbhs9,57,INXS,Don't Change
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0cuMpt0w9ahbhJl0R2fbkY,57,Kate Bush,Cloudbusting - 2018 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:0T702y9ndzZTnPq1bqiAM2,57,U2,I Will Follow - Remastered 2008
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5G2g1EbEtFSMkMbAnhl7FV,57,Pixies,Gigantic - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1sgMo3mjFB8mA7KLzETTeO,56,Propaganda,Duel
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:1ZnXuijpwEBjhNxpEnb8WH,55,Cocteau Twins,Lorelei
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:78ocJAEFOYKVjYgXZ8fggD,55,Modern English,I Melt With You - Rerecorded
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:60TmG8cFPMBo7kTTFOLiAB,55,Orchestral Manoeuvres In The Dark,Electricity - Remastered 2003
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3O4TPMOgChXOerSdB5WENH,55,The Cure,A Forest - 2006 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2TjXzbUt5zQ4PpHG0dEaT1,55,Squeeze,Pulling Mussels (From The Shell)
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2yE3bwbhqypdsuhmv48Svn,54,Stiff Little Fingers,Alternative Ulster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:26uVYNtKahTAcZMDWiuBnt,54,This Mortal Coil,Song To The Siren - Remastered
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4tPHC7YsU3LInUYcIe2UIi,54,The Primitives,Crash
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3KuAa8Y79xlfJgYtBKbynY,54,Yazoo,Don't Go
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2h7w0KHwHbx4WbG6WxjO7U,53,808 State,Pacific State
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:2FAL6hxj5Qxuj0kWOkEOsF,53,Cyndi Lauper,She Bop
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3LUhdkixxrrqv3nfNfkINe,53,The English Beat,Mirror In the Bathroom
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:3PQEaRs2JEwtk79IqbQYt1,52,New Order,Blue Monday '88 - 2015 Remaster
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:00cn1ynXQhURwsgv69fN0b,52,The Style Council,Walls Come Tumbling Down
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:4vwLjB2NRtl9b34jRe6cWd,52,Haircut 100,Love Plus One
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:7hs0Q5T9oyYMuGg4EQZenj,52,The Jesus and Mary Chain,April Skies
4,,,,,,,spotify:playlist:37i9dQZF1DWTSKFpOdYF1r,spotify:track:5RBPXlIiZVrr8hab7LpRJB,52,The Human League,Love Action (I Believe In Love)
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:0G2od7Q5jxjJLoLA7nVVCk,34,JEONG SEWOON,Happy me from today
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:59fPM7nPg0z5L9LoyoNhbK,42,SHAUN,For You
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1DjihD1VQAuuaRaMDOKOjy,26,Seokman Cheon,Leave like this
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:6xVlRWDlQDna2yVCwOPE30,34,Heo Hoy Kyung,Our Forgiveness
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1lhm29o3syw122xynSKaAK,71,Sam Kim,Love Me Like That
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:2dHoVW9AxJVSRebPRyV2aA,70,ROSÉ,Gone
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:6CdUgvL597jWmW4w8P5kHs,68,TAEYEON,Fine
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1jxGBe4s8FwL2ZeNWszVuu,65,D.O.,I'm Gonna Love You
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:7GkHIsnziYgk6j1lx2TK6H,62,BIBI,"Very, Slowly"
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3V2fMXzPJLkIQyRgwOLgip,61,KIMSEJEONG,"Love, Maybe (Acoustic Ver.)"
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1SPDWTBH7qcjbZ8zMRXlQ9,60,Jimmy Brown,Let Me Know
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:67QGnT1Vdfuuy4HkLTUVjj,59,TAEYEON,11:11
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:12I69qHomlIZflYA1G2MAp,59,TOMORROW X TOGETHER,Maze in the Mirror
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:0qnW3Fl1IADc9UKr2FYLK2,58,JAY B,Rocking Chair
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:30YeoWowzWypZNSl6WNXAR,58,Stray Kids,Another Day
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1kuML8BXbxGjfxQ1FkJPwI,57,KIMMUSEUM,We're Already
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:66UcQu5LBo2A7AC0A5r0lI,56,HYUKOH,Wi Ing Wi Ing
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:2EDpsT55NCISpccODTIUiV,56,D.O.,Si Fueras Mía
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3cJ520R7Pwav2xrQUHCcZo,56,Chancellor,Walking In The Rain (feat. Younha)
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:0UnOf7i44YK0ULpkEGHe4R,56,KyoungSeo,Dear my X
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:0GsRx0gPft6RmijIwMsKmG,56,IU,Friday (feat.Jang Yi-jeong)
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:775S83AMYbQc8SYteOktTL,56,10cm,Gradation
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3PyWBHnx6G5uUpeSjbmp6m,54,Crowd Lu,DREAM LIKE ME
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3B60EkZSvq0tuY7xzjb9Fu,55,D.O.,My Love
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:7mFigNlS2dsKMhcmJyfpeg,54,Roy Kim,Only Then
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:2XOy3DKHapEiDxG7EFI2wT,53,Dept,Autumn breeze
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:2uzK4GdJ63xhirHwt91FMq,52,amin,See you
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1kOIM9LKyTlqdtsLRS7RUR,51,CHANYEOL,Tomorrow
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:6VNyKGgsdiRCh7943735wV,51,Sondia,"My secret, My everything"
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:6rcwrRWKyjaFyUL8b8GlIJ,51,IU,Epilogue
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:7un5FM27KmkEMpsPQ2T062,51,Standing Egg,friend to lover
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:5u6CQi2rgD1EyiztQnrrwY,55,D.O.,I'm Fine
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:0DZ2mMWPkgDwWBnH6gtsQW,51,STAYC,STAR
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3HlV3eW5V1nmql7xFIkYn8,50,YERI,Nap Fairy
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1gyhtYG9OWOZvhZzDVF6lq,50,EXO,Wait
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:4lthTadTs7WMkpn9w2krk4,50,MoonMoon,Paint
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:7sCOwMK98Bc3f6hFS0jgkM,49,ACOURVE,The night we parted
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:5orHjvcyt71Sv1O4M1GSHf,52,D.O.,It's Love
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3zqS0EHUWTE9BDU3hf2aRd,49,92914,Starlight
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:09lkEZvJPX5Lto9Ei7SFxt,49,TAEYEON,By My Side
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3MdJSXjBarAYuuJ7rjJLDk,48,Suzy,Ring My Bell
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:5DRT1mVlE29XSnAS0bbZHq,48,Dept,"Like a Dream (feat. Ashley Alisha, kelsey kuan & Nicholas Roberts)"
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:1Bb6jVrsg8cXxMCBxIWJUn,48,IU,Through the Night
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3WJ6HJ1kebnVA7S8bPKnEP,48,DAVICHI,Remember Me
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:4fi9IIcjYzxRTRwJUyFO6Q,48,Sam Kim,"Sunny Days, Summer Nights"
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:0iLX5STkl07zjT4sO8dadX,48,MINNIE,Saying Hello
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:4epozEKOwPtszj2zaKeVIP,48,The Rose,with you
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:3U5ex6nJznAHjxjQoMOe1j,48,J.UNA,My Day (Acoustic Ver.)
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:6YOXdy9jShw66iOnBzQMKv,47,WENDY,봄인가 봐 Spring Love
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:2ekUnvuL7fclPdPK28kwDH,47,New Empire,A Little Braver
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:5lDeH3wAzJ1YnBYDPL6NYk,47,J_ust,I want to be a pillow
5,,,,,,,spotify:playlist:37i9dQZF1DX1wdZM1FEz79,spotify:track:32yIszOf09IiMF5MJ8d88H,46,YOONA,When The Wind Blows
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:1OXu0ppB1dUwwKMF9Un4q9,38,Ha Dong Yeon,A Sorrowful Memory
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:7JrApI8n2Sj8XntY0QFJ0Q,21,Irony,Isolate (feat. 고아람)
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:1zgGCWMf6OOh2IP7OmkI03,22,Love recipe,forever
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:6W6UgkbWs1O5MCdt4M9aP5,36,ソヌ・ジョンア,Check-In
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:4LxjliHXyosD6sqDp9vMjU,18,Woong San,Diaspora
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:0HfVfNfoK8ZpZ6EvKUgQLg,16,Ann kim,Home
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:66wIabheOrniEJ0kZWxilI,14,Do&Be Sound,Eollebit
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:5wynjj4joJ0co90AdjGvq1,14,Jeong Sook In,The Day Of My Naughty Cat
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:5KeSCEzu0vaeN6PlIEmZqZ,16,BUDY,Moonlight kiss
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:0P0d6FdDTKGAC8sgqOEMIw,15,Standard1,Venice Calle
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:2kU8bM9K04n0O3BsJQfeyp,14,Earthquake,Chameleon
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:3VjfNMeLYZoiqm5cVmFm80,14,김병근,Classic Coffee
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:2U8ltLrIzI7PcNPn75Cdcf,13,토끼풀,Hedgehog's Dilemma
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:0VMAEcSHxnQdMedvh0DmDg,13,신영주,Panama City
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:6IFdEC905IVfVKkEg5oCIf,21,정석훈,비긴어게인 오픈마이크 EPISODE. 34 -일렁임의 찰나
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:2ragyAOyclvs6CaBEE3Ouw,12,Gypsum,Bohemian
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:75IaMRnu0oFGmEruNK4xcB,12,Kevinology,The thirsty rose is happy
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:0jNqyuk278VsrMjcAUzAzZ,20,Park Sung Il,Close my eyes
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:6JLQ1cfhEXquVf8WFuLKme,17,정승수 밴드,카페인
6,,,,,,,spotify:playlist:37i9dQZF1DX3Cii9ioWjQP,spotify:track:74zAsiHhmAB9FSpbvNGlHW,13,Horim,Winter to Spring
